Date,Open,High,Low,Close,Adj Close,Volume
2023-11-21,4.770000,4.770000,4.250000,4.310000,4.310000,2367900
2023-11-22,4.380000,4.475000,4.220000,4.350000,4.350000,2107800
2023-11-24,4.330000,4.900000,4.180000,4.840000,4.840000,2303600
2023-11-27,4.725000,4.790000,4.520000,4.760000,4.760000,1604200
2023-11-28,4.730000,4.770000,4.500000,4.580000,4.580000,1479700
2023-11-29,4.660000,5.030000,4.650000,5.020000,5.020000,2232600
2023-11-30,5.080000,5.148000,4.800000,4.850000,4.850000,1509300
2023-12-01,4.880000,5.195000,4.760000,5.180000,5.180000,1738300
2023-12-04,5.190000,5.470000,4.930000,4.950000,4.950000,3545200
2023-12-05,4.950000,4.990000,4.710000,4.830000,4.830000,1403100
2023-12-06,4.880000,5.220000,4.830000,5.100000,5.100000,1391000
2023-12-07,5.120000,5.130000,4.980000,5.110000,5.110000,1010200
2023-12-08,5.110000,5.550000,5.081000,5.480000,5.480000,1999300
2023-12-11,5.500000,5.500000,5.145000,5.240000,5.240000,1606100
2023-12-12,5.220000,5.240000,5.015000,5.140000,5.140000,1263400
2023-12-13,5.140000,5.265000,5.010000,5.240000,5.240000,1721500
2023-12-14,5.350000,5.540000,5.300000,5.490000,5.490000,1491400
2023-12-15,5.580000,5.620000,5.350000,5.440000,5.440000,2036700
2023-12-18,5.390000,5.400000,5.120000,5.320000,5.320000,1690300
2023-12-19,5.370000,5.570000,5.324000,5.560000,5.560000,1383800
2023-12-20,5.530000,5.530000,5.155000,5.170000,5.170000,2240300
2023-12-21,5.290000,5.840000,5.270000,5.810000,5.810000,2569200
2023-12-22,5.790000,6.095000,5.680000,6.070000,6.070000,2600400
2023-12-26,6.100000,6.300000,5.967000,6.190000,6.190000,1808500
2023-12-27,6.190000,6.710000,6.190000,6.360000,6.360000,3079900
2023-12-28,6.320000,6.360000,6.030000,6.180000,6.180000,1594000
2023-12-29,6.140000,6.140000,5.745000,6.030000,6.030000,2497800
2024-01-02,5.860000,5.863000,4.600000,4.850000,4.850000,6285200
2024-01-03,5.030000,5.130000,4.860000,4.930000,4.930000,2925300
2024-01-04,4.930000,5.039000,4.820000,4.820000,4.820000,1897600
2024-01-05,4.810000,5.110000,4.720000,5.010000,5.010000,1501600
2024-01-08,5.020000,5.020000,4.780000,4.940000,4.940000,1494200
2024-01-09,4.910000,5.020000,4.809000,4.890000,4.890000,1024800
2024-01-10,4.900000,5.010000,4.805000,4.950000,4.950000,1738100
2024-01-11,4.880000,4.880000,4.200000,4.270000,4.270000,4229700
2024-01-12,4.340000,4.520000,4.130000,4.165000,4.165000,2337700
2024-01-16,4.170000,4.195000,4.020000,4.130000,4.130000,1607800
2024-01-17,4.060000,4.410000,4.020000,4.280000,4.280000,2673400
2024-01-18,4.350000,4.460000,3.940000,4.160000,4.160000,10205200
2024-01-19,3.370000,3.470000,3.050000,3.090000,3.090000,44477300
2024-01-22,3.280000,3.350000,3.060000,3.100000,3.100000,10325800
2024-01-23,3.130000,3.210000,2.970000,3.120000,3.120000,13234800
2024-01-24,3.210000,3.271000,3.050000,3.080000,3.080000,5925600
2024-01-25,3.080000,3.100000,2.935000,2.950000,2.950000,4302000
2024-01-26,2.990000,3.040000,2.770000,2.790000,2.790000,6339000
2024-01-29,2.850000,3.080000,2.760000,3.070000,3.070000,5425800
2024-01-30,3.090000,3.170000,2.900000,2.920000,2.920000,3772600
2024-01-31,2.950000,3.080000,2.865000,2.870000,2.870000,3446200
2024-02-01,2.940000,2.950000,2.780000,2.900000,2.900000,3137800
2024-02-02,2.890000,2.890000,2.785000,2.840000,2.840000,2575600
2024-02-05,2.900000,2.900000,2.720000,2.770000,2.770000,2450800
2024-02-06,2.780000,2.916000,2.740000,2.880000,2.880000,1865200
2024-02-07,2.860000,2.860000,2.590000,2.605000,2.605000,4429300
2024-02-08,2.830000,3.180000,2.770000,3.180000,3.180000,8298600
2024-02-09,3.250000,3.460000,3.180000,3.430000,3.430000,5507000
2024-02-12,3.570000,3.700000,3.460000,3.520000,3.520000,5042100
2024-02-13,3.360000,3.420000,3.160000,3.170000,3.170000,3088000
2024-02-14,3.270000,3.360000,3.160000,3.320000,3.320000,2132600
2024-02-15,3.350000,3.490000,3.270000,3.410000,3.410000,2860300
2024-02-16,3.500000,3.520000,3.401000,3.430000,3.430000,2999700
2024-02-20,3.450000,3.510000,3.290000,3.320000,3.320000,3121000
2024-02-21,3.300000,3.300000,3.120000,3.160000,3.160000,2739300
2024-02-22,3.250000,3.270000,3.065000,3.090000,3.090000,3233500
2024-02-23,3.120000,3.130000,2.940000,2.950000,2.950000,3847600
2024-02-26,3.010000,3.220000,2.935000,3.200000,3.200000,2563600
2024-02-27,3.240000,3.400000,3.240000,3.380000,3.380000,2854500
2024-02-28,3.300000,3.310000,3.150000,3.190000,3.190000,2917500
2024-02-29,3.240000,3.298000,3.170000,3.170000,3.170000,1887000
2024-03-01,3.200000,3.325000,3.110000,3.210000,3.210000,2058000
2024-03-04,3.250000,3.250000,3.090000,3.120000,3.120000,2413800
2024-03-05,3.120000,3.120000,3.000000,3.010000,3.010000,2401900
2024-03-06,3.150000,3.190000,3.065000,3.100000,3.100000,2521300
2024-03-07,3.100000,3.180000,2.930000,2.950000,2.950000,3219100
2024-03-08,3.050000,3.190000,3.000000,3.010000,3.010000,3611000
2024-03-11,3.020000,3.115000,3.015000,3.050000,3.050000,2926800
2024-03-12,3.050000,3.090000,2.920000,2.980000,2.980000,3374700
2024-03-13,3.010000,3.390000,2.955000,3.100000,3.100000,5922400
2024-03-14,3.150000,3.160000,3.000000,3.040000,3.040000,3451900
2024-03-15,3.030000,3.220000,3.000000,3.140000,3.140000,10445400
2024-03-18,3.210000,3.210000,2.960000,2.970000,2.970000,4602300
2024-03-19,2.980000,2.980000,2.830000,2.860000,2.860000,3011900
2024-03-20,2.910000,2.980000,2.850000,2.950000,2.950000,3278400
2024-03-21,2.925000,2.970000,2.764000,2.780000,2.780000,4358700
2024-03-22,2.850000,2.860000,2.710000,2.760000,2.760000,3285500
2024-03-25,2.750000,2.865000,2.740000,2.840000,2.840000,2527000
2024-03-26,2.880000,2.890000,2.810000,2.810000,2.810000,1992700
2024-03-27,2.830000,2.900000,2.770000,2.860000,2.860000,2312400
2024-03-28,2.920000,3.100000,2.870000,2.900000,2.900000,3986200
